,Total pp
2019-03-22 18:00:00,3696.0
2019-03-22 19:00:00,0.0
2019-03-22 20:00:00,7448.5
2019-03-22 21:00:00,0.0
2019-03-22 22:00:00,8634.0
2019-03-22 23:00:00,0.0
2019-03-23 00:00:00,9173.0
2019-03-23 01:00:00,0.0
2019-03-23 02:00:00,7105.75
2019-03-23 03:00:00,0.0
2019-03-23 04:00:00,5751.0
2019-03-23 05:00:00,0.0
2019-03-23 06:00:00,5544.25
2019-03-23 07:00:00,0.0
2019-03-23 08:00:00,3879.0
2019-03-23 09:00:00,0.0
2019-03-23 10:00:00,3117.25
2019-03-23 11:00:00,0.0
2019-03-23 12:00:00,4213.0
2019-03-23 13:00:00,0.0
2019-03-23 14:00:00,6759.25
2019-03-23 15:00:00,0.0
2019-03-23 16:00:00,8650.75
2019-03-23 17:00:00,0.0
2019-03-23 18:00:00,7497.75
2019-03-23 19:00:00,0.0
2019-03-23 20:00:00,7401.75
2019-03-23 21:00:00,0.0
2019-03-23 22:00:00,7013.5
2019-03-23 23:00:00,0.0
2019-03-24 00:00:00,6028.5
2019-03-24 01:00:00,0.0
2019-03-24 02:00:00,4531.0
2019-03-24 03:00:00,0.0
2019-03-24 04:00:00,3672.25
2019-03-24 05:00:00,0.0
2019-03-24 06:00:00,2760.0
2019-03-24 07:00:00,0.0
2019-03-24 08:00:00,1134.0
2019-03-24 09:00:00,0.0
2019-03-24 10:00:00,559.5
2019-03-24 11:00:00,0.0
2019-03-24 12:00:00,1895.5
2019-03-24 13:00:00,0.0
2019-03-24 14:00:00,4286.75
2019-03-24 15:00:00,0.0
2019-03-24 16:00:00,5775.25
2019-03-24 17:00:00,0.0
2019-03-24 18:00:00,6289.0
2019-03-24 19:00:00,0.0
2019-03-24 20:00:00,9550.75
2019-03-24 21:00:00,0.0
2019-03-24 22:00:00,13022.75
2019-03-24 23:00:00,0.0
2019-03-25 00:00:00,16139.75
2019-03-25 01:00:00,0.0
2019-03-25 02:00:00,17495.0
2019-03-25 03:00:00,0.0
2019-03-25 04:00:00,20177.0
2019-03-25 05:00:00,0.0
2019-03-25 06:00:00,21751.5
2019-03-25 07:00:00,0.0
2019-03-25 08:00:00,22578.0
2019-03-25 09:00:00,0.0
2019-03-25 10:00:00,24988.75
2019-03-25 11:00:00,0.0
2019-03-25 12:00:00,25110.75
2019-03-25 13:00:00,0.0
2019-03-25 14:00:00,22483.5
2019-03-25 15:00:00,0.0
2019-03-25 16:00:00,20470.5
2019-03-25 17:00:00,0.0
2019-03-25 18:00:00,16157.5
2019-03-25 19:00:00,0.0
2019-03-25 20:00:00,13701.75
2019-03-25 21:00:00,0.0
2019-03-25 22:00:00,12816.5
2019-03-25 23:00:00,0.0
2019-03-26 00:00:00,12935.5
2019-03-26 01:00:00,0.0
2019-03-26 02:00:00,12362.75
2019-03-26 03:00:00,0.0
2019-03-26 04:00:00,14375.0
2019-03-26 05:00:00,0.0
2019-03-26 06:00:00,16684.0
2019-03-26 07:00:00,0.0
2019-03-26 08:00:00,16694.75
2019-03-26 09:00:00,0.0
2019-03-26 10:00:00,19218.25
2019-03-26 11:00:00,0.0
2019-03-26 12:00:00,20548.5
2019-03-26 13:00:00,0.0
2019-03-26 14:00:00,20512.5
2019-03-26 15:00:00,0.0
2019-03-26 16:00:00,18392.75
2019-03-26 17:00:00,0.0
2019-03-26 18:00:00,13860.75
2019-03-26 19:00:00,0.0
2019-03-26 20:00:00,11066.0
2019-03-26 21:00:00,0.0
2019-03-26 22:00:00,8436.25
2019-03-26 23:00:00,0.0
2019-03-27 00:00:00,7226.5
2019-03-27 01:00:00,0.0
2019-03-27 02:00:00,6840.0
2019-03-27 03:00:00,0.0
2019-03-27 04:00:00,6389.25
2019-03-27 05:00:00,0.0
2019-03-27 06:00:00,6118.0
2019-03-27 07:00:00,0.0
2019-03-27 08:00:00,5576.5
2019-03-27 09:00:00,0.0
2019-03-27 10:00:00,6255.5
2019-03-27 11:00:00,0.0
2019-03-27 12:00:00,8668.75
2019-03-27 13:00:00,0.0
2019-03-27 14:00:00,9905.25
2019-03-27 15:00:00,0.0
2019-03-27 16:00:00,9502.25
2019-03-27 17:00:00,0.0
2019-03-27 18:00:00,9031.0
2019-03-27 19:00:00,0.0
2019-03-27 20:00:00,8524.5
2019-03-27 21:00:00,0.0
2019-03-27 22:00:00,7951.75
2019-03-27 23:00:00,0.0
2019-03-28 00:00:00,7656.5
2019-03-28 01:00:00,0.0
2019-03-28 02:00:00,7196.5
2019-03-28 03:00:00,0.0
2019-03-28 04:00:00,6233.5
2019-03-28 05:00:00,0.0
2019-03-28 06:00:00,5429.25
2019-03-28 07:00:00,0.0
2019-03-28 08:00:00,4139.0
2019-03-28 09:00:00,0.0
2019-03-28 10:00:00,3480.5
2019-03-28 11:00:00,0.0
2019-03-28 12:00:00,3532.75
2019-03-28 13:00:00,0.0
2019-03-28 14:00:00,3049.75
2019-03-28 15:00:00,0.0
2019-03-28 16:00:00,2657.25
2019-03-28 17:00:00,0.0
2019-03-28 18:00:00,2300.5
2019-03-28 19:00:00,0.0
2019-03-28 20:00:00,2724.5
2019-03-28 21:00:00,0.0
2019-03-28 22:00:00,3138.5
2019-03-28 23:00:00,0.0
2019-03-29 00:00:00,3602.25
2019-03-29 01:00:00,0.0
2019-03-29 02:00:00,4231.0
2019-03-29 03:00:00,0.0
2019-03-29 04:00:00,4919.25
2019-03-29 05:00:00,0.0
2019-03-29 06:00:00,5286.5
2019-03-29 07:00:00,0.0
2019-03-29 08:00:00,3465.0
2019-03-29 09:00:00,0.0
2019-03-29 10:00:00,3782.5
2019-03-29 11:00:00,0.0
2019-03-29 12:00:00,3945.25
2019-03-29 13:00:00,0.0
2019-03-29 14:00:00,3121.75
2019-03-29 15:00:00,0.0
2019-03-29 16:00:00,2268.75
2019-03-29 17:00:00,0.0
2019-03-29 18:00:00,1920.25
2019-03-29 19:00:00,0.0
2019-03-29 20:00:00,3850.25
2019-03-29 21:00:00,0.0
2019-03-29 22:00:00,4460.75
2019-03-29 23:00:00,0.0
2019-03-30 00:00:00,4140.75
2019-03-30 01:00:00,0.0
2019-03-30 02:00:00,3981.0
2019-03-30 03:00:00,0.0
2019-03-30 04:00:00,4535.75
2019-03-30 05:00:00,0.0
2019-03-30 06:00:00,4812.75
2019-03-30 07:00:00,0.0
2019-03-30 08:00:00,4000.25
2019-03-30 09:00:00,0.0
2019-03-30 10:00:00,1956.75
2019-03-30 11:00:00,0.0
2019-03-30 12:00:00,5341.75
2019-03-30 13:00:00,0.0
2019-03-30 14:00:00,7968.0
2019-03-30 15:00:00,0.0
2019-03-30 16:00:00,7169.5
2019-03-30 17:00:00,0.0
2019-03-30 18:00:00,4924.25
2019-03-30 19:00:00,0.0
2019-03-30 20:00:00,5210.75
2019-03-30 21:00:00,0.0
2019-03-30 22:00:00,6167.25
2019-03-30 23:00:00,0.0
2019-03-31 00:00:00,6848.0
2019-03-31 01:00:00,0.0
2019-03-31 02:00:00,6567.5
2019-03-31 03:00:00,0.0
2019-03-31 04:00:00,7006.0
2019-03-31 05:00:00,0.0
2019-03-31 06:00:00,6704.75
2019-03-31 07:00:00,0.0
2019-03-31 08:00:00,7039.25
2019-03-31 09:00:00,0.0
2019-03-31 10:00:00,7810.0
2019-03-31 11:00:00,0.0
2019-03-31 12:00:00,7824.0
2019-03-31 13:00:00,0.0
2019-03-31 14:00:00,8087.5
2019-03-31 15:00:00,0.0
2019-03-31 16:00:00,8874.5
2019-03-31 17:00:00,0.0
2019-03-31 18:00:00,10215.0
2019-03-31 19:00:00,0.0
2019-03-31 20:00:00,12939.25
2019-03-31 21:00:00,0.0
2019-03-31 22:00:00,13001.5
2019-03-31 23:00:00,0.0
2019-04-01 00:00:00,12234.75
2019-04-01 01:00:00,0.0
2019-04-01 02:00:00,11689.5
2019-04-01 03:00:00,0.0
2019-04-01 04:00:00,11134.5
2019-04-01 05:00:00,0.0
2019-04-01 06:00:00,11237.75
2019-04-01 07:00:00,0.0
2019-04-01 08:00:00,5783.0
2019-04-01 09:00:00,0.0
2019-04-01 10:00:00,6736.75
2019-04-01 11:00:00,0.0
2019-04-01 12:00:00,7126.75
2019-04-01 13:00:00,0.0
2019-04-01 14:00:00,9077.5
2019-04-01 15:00:00,0.0
2019-04-01 16:00:00,10724.0
2019-04-01 17:00:00,0.0
2019-04-01 18:00:00,11005.75
2019-04-01 19:00:00,0.0
2019-04-01 20:00:00,18670.5
2019-04-01 21:00:00,0.0
2019-04-01 22:00:00,20658.5
2019-04-01 23:00:00,0.0
2019-04-02 00:00:00,19733.75
2019-04-02 01:00:00,0.0
2019-04-02 02:00:00,17891.5
2019-04-02 03:00:00,0.0
2019-04-02 04:00:00,16491.75
2019-04-02 05:00:00,0.0
2019-04-02 06:00:00,15558.0
2019-04-02 07:00:00,0.0
2019-04-02 08:00:00,9721.25
2019-04-02 09:00:00,0.0
2019-04-02 10:00:00,8114.25
2019-04-02 11:00:00,0.0
2019-04-02 12:00:00,11214.0
2019-04-02 13:00:00,0.0
2019-04-02 14:00:00,15676.25
2019-04-02 15:00:00,0.0
2019-04-02 16:00:00,16341.0
2019-04-02 17:00:00,0.0
2019-04-02 18:00:00,15638.0
2019-04-02 19:00:00,0.0
2019-04-02 20:00:00,17835.25
2019-04-02 21:00:00,0.0
2019-04-02 22:00:00,15741.0
2019-04-02 23:00:00,0.0
2019-04-03 00:00:00,13359.0
2019-04-03 01:00:00,0.0
2019-04-03 02:00:00,10107.5
2019-04-03 03:00:00,0.0
2019-04-03 04:00:00,6969.5
